id,message,date_created,story,sender,receiver,seen
1727,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,3/8/2021 3:59,0,400,349,0
1728,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,3/2/2021 18:25,0,741,666,1
1729,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,3/2/2021 17:33,1,8,497,0
1730,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,3/7/2021 19:13,1,796,676,0
1731,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,3/4/2021 2:37,0,962,561,0
1732,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,3/3/2021 13:28,0,894,654,0
1733,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,3/5/2021 9:56,1,779,136,0
1734,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,3/2/2021 20:11,0,431,937,0
1735,sit amet nulla quisque arcu libero rutrum ac lobortis vel,3/5/2021 12:47,1,735,903,0
1736,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,3/5/2021 20:59,1,511,6,0
1737,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,3/2/2021 16:33,1,444,547,0
1738,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,3/5/2021 21:06,1,47,436,0
1739,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,3/8/2021 22:17,0,95,792,0
1740,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,3/7/2021 22:03,1,703,498,1
1741,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,3/6/2021 16:24,1,287,934,0
1742,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,3/3/2021 6:24,0,585,277,0
1743,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,3/7/2021 11:06,1,312,790,1
1744,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,3/3/2021 18:14,1,27,671,1
1745,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,3/1/2021 2:48,0,205,510,1
1746,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,3/8/2021 14:34,0,688,679,1
1747,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,3/3/2021 12:03,1,45,41,0
1748,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,3/2/2021 9:04,1,25,734,0
1749,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,3/1/2021 18:09,0,232,406,1
1750,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,3/3/2021 5:50,1,226,804,0
1751,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,3/4/2021 19:35,0,677,834,0
1752,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,3/3/2021 0:30,1,473,382,1
1753,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,3/1/2021 1:49,0,814,145,1
1754,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,3/7/2021 12:38,1,477,409,0
1755,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,3/4/2021 20:54,0,198,736,1
1756,faucibus cursus urna ut tellus nulla ut erat id mauris,3/1/2021 19:04,1,842,273,1
1757,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,3/1/2021 12:45,1,197,193,1
1758,sit amet nulla quisque arcu libero rutrum ac lobortis vel,3/8/2021 11:02,1,865,208,1
1759,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,3/5/2021 22:07,1,878,31,1
1760,vestibulum sit amet cursus id turpis integer aliquet massa id,3/3/2021 10:17,1,705,907,1
1761,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,3/4/2021 12:31,0,228,21,1
1762,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,3/3/2021 6:51,1,58,76,0
1763,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,3/6/2021 12:09,0,290,184,1
1764,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,3/5/2021 20:18,0,420,60,0
1765,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,3/5/2021 19:28,0,183,752,1
1766,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,3/2/2021 19:05,1,790,882,1
1767,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,3/7/2021 7:05,1,895,405,1
1768,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,3/1/2021 20:35,0,520,694,1
1769,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,3/5/2021 20:55,0,801,868,0
1770,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,3/3/2021 16:17,0,964,959,1
1771,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,3/5/2021 13:35,1,383,744,1
1772,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,3/5/2021 17:06,1,856,970,0
1773,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,3/1/2021 3:22,0,313,434,1
1774,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,3/4/2021 12:32,1,503,952,1
1775,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,3/1/2021 5:16,0,596,773,0
1776,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,3/8/2021 19:16,0,88,908,1
1777,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,3/3/2021 14:13,0,349,509,1
1778,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,3/8/2021 6:39,1,759,541,1
1779,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,3/4/2021 8:39,0,919,712,1
1780,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,3/6/2021 8:06,1,138,114,1
1781,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,3/8/2021 20:17,0,198,59,0
1782,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,3/2/2021 8:48,1,362,181,0
1783,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,3/4/2021 3:08,0,333,151,0
1784,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,3/2/2021 9:37,0,31,160,0
1785,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,3/1/2021 1:47,1,547,634,1
1786,et tempus semper est quam pharetra magna ac consequat metus sapien,3/6/2021 16:06,1,39,67,0
1787,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed,3/7/2021 22:35,0,438,682,1
1788,nulla tempus vivamus in felis eu sapien cursus vestibulum proin,3/4/2021 5:14,1,533,175,1
1789,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,3/1/2021 19:09,1,877,799,0
1790,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,3/8/2021 10:23,0,584,865,1
1791,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,3/5/2021 1:23,1,518,594,1
1792,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,3/6/2021 11:29,0,862,774,0
1793,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,3/1/2021 16:39,0,795,517,0
1794,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,3/5/2021 23:04,1,673,447,0
1795,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,3/4/2021 23:17,0,519,631,1
1796,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,3/5/2021 12:16,0,735,193,1
1797,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,3/4/2021 21:40,1,984,169,0
1798,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,3/7/2021 7:10,0,361,454,1
1799,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,3/4/2021 21:16,0,995,1000,0
1800,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,3/4/2021 10:44,1,765,339,1
1801,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,3/2/2021 11:21,0,87,393,1
1802,erat vestibulum sed magna at nunc commodo placerat praesent blandit,3/1/2021 2:41,0,265,177,0
1803,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,3/7/2021 14:42,1,754,703,0
1804,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,3/1/2021 7:53,1,821,270,0
1805,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,3/2/2021 7:23,0,238,202,1
1806,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,3/1/2021 16:05,1,56,88,1
1807,et ultrices posuere cubilia curae nulla dapibus dolor vel est,3/1/2021 4:20,1,443,58,1
1808,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,3/8/2021 5:52,0,172,643,1
1809,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,3/6/2021 2:58,1,985,20,0
1810,duis bibendum morbi non quam nec dui luctus rutrum nulla,3/3/2021 14:59,0,450,505,0
1811,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,3/6/2021 10:06,1,379,740,1
1812,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,3/8/2021 6:57,0,536,261,0
1813,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,3/4/2021 18:23,0,599,121,1
1814,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,3/8/2021 5:30,1,421,670,0
1815,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,3/7/2021 13:14,1,839,82,0
1816,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,3/7/2021 7:13,1,239,732,0
1817,sem praesent id massa id nisl venenatis lacinia aenean sit,3/5/2021 14:09,1,508,123,0
1818,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,3/3/2021 2:42,1,200,262,1
1819,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,3/2/2021 19:35,0,76,31,0
1820,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,3/4/2021 0:57,1,331,400,0
1821,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,3/3/2021 11:02,0,986,572,0
1822,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,3/7/2021 14:19,1,178,641,1
1823,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,3/2/2021 12:16,1,872,567,1
1824,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,3/1/2021 1:41,0,593,967,0
1825,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,3/1/2021 0:31,0,643,646,0
1826,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,3/8/2021 9:31,0,379,593,1
1827,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,3/3/2021 18:02,0,244,767,0
1828,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,3/7/2021 11:54,1,215,719,1
1829,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,3/1/2021 6:12,1,713,978,1
1830,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,3/2/2021 19:16,1,915,307,0
1831,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,3/1/2021 10:19,1,228,602,1
1832,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,3/6/2021 18:46,0,935,979,0
1833,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,3/7/2021 6:57,0,534,666,1
1834,lectus vestibulum quam sapien varius ut blandit non interdum in ante,3/8/2021 9:18,1,231,479,0
1835,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,3/3/2021 22:37,1,194,163,0
1836,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,3/3/2021 16:36,1,144,211,0
1837,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,3/1/2021 14:29,0,855,103,0
1838,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,3/3/2021 20:48,1,644,901,1
1839,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,3/2/2021 2:20,1,563,729,0
1840,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,3/4/2021 4:06,0,599,202,0
1841,viverra eget congue eget semper rutrum nulla nunc purus phasellus in,3/4/2021 21:33,1,485,71,0
1842,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,3/2/2021 4:15,1,455,474,1
1843,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,3/8/2021 17:18,0,835,500,0
1844,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,3/5/2021 0:19,0,672,210,0
1845,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,3/3/2021 13:37,1,330,825,0
1846,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,3/6/2021 2:06,1,393,407,0
1847,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,3/7/2021 6:49,0,464,606,1
1848,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,3/5/2021 12:45,0,852,988,1
1849,non quam nec dui luctus rutrum nulla tellus in sagittis dui,3/3/2021 5:29,0,82,787,1
1850,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,3/7/2021 13:53,1,571,347,0
1851,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,3/5/2021 16:27,0,466,12,1
1852,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,3/2/2021 16:31,1,150,762,1
1853,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis,3/6/2021 1:44,0,600,794,0
1854,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,3/7/2021 14:49,0,244,882,1
1855,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,3/4/2021 1:47,0,433,144,1
1856,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,3/6/2021 6:08,0,282,377,0
1857,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,3/2/2021 16:24,1,931,463,1
